Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
24760,0.55,Ideal,G,SI1,61.9,57.0,5.23,5.27,3.25,1605
20476,0.26,Very Good,D,VVS1,62.1,60.0,4.03,4.12,2.53,554
6589,0.34,Ideal,H,VS1,62.2,55.0,4.47,4.49,2.79,620
15089,1.0,Fair,I,SI2,65.8,58.0,6.23,6.27,4.11,3348
22986,0.5,Ideal,G,VVS2,62.0,56.0,5.09,5.13,3.17,1838
25677,1.02,Ideal,D,VS1,60.5,56.0,6.55,6.48,3.94,8181
11780,0.31,Very Good,G,SI1,63.0,58.0,4.3,4.34,2.72,462
4896,1.2,Ideal,H,VS2,61.2,59.0,6.84,6.89,4.2,7072
17685,0.77,Very Good,J,SI1,61.0,59.0,5.94,5.99,3.64,2086
1641,0.34,Ideal,H,SI1,61.3,57.0,4.54,4.55,2.78,526
17911,0.31,Ideal,D,VS1,61.8,55.0,4.36,4.34,2.69,877
6976,0.27,Ideal,D,IF,62.4,56.0,4.15,4.12,2.58,893
23494,1.0,Fair,I,I1,66.9,57.0,6.15,6.03,4.09,1997
8395,0.44,Ideal,E,VS2,61.9,55.0,4.89,4.86,3.02,1073
2322,0.88,Very Good,F,VVS2,62.0,59.0,6.09,6.13,3.79,5052
3400,2.03,Very Good,I,SI2,62.8,59.0,8.04,8.08,5.06,13063
6504,1.03,Premium,E,VS2,61.2,59.0,6.53,6.47,3.98,7192
26242,0.33,Ideal,H,VVS1,61.4,53.0,4.5,4.55,2.78,687
12262,0.9,Very Good,G,SI2,62.6,60.0,6.1,6.16,3.84,3593
17643,1.18,Ideal,I,SI1,62.2,56.0,6.85,6.75,4.23,5088
1679,0.54,Ideal,D,VS2,61.2,56.0,5.29,5.23,3.22,1939
6520,0.31,Premium,J,SI1,59.4,62.0,4.43,4.39,2.62,453
12680,0.91,Premium,F,SI2,61.4,60.0,6.23,6.21,3.82,3618
17626,0.53,Very Good,G,VS1,60.9,56.0,5.24,5.27,3.2,1636
9115,0.3,Ideal,E,VVS1,62.3,55.0,4.29,4.32,2.68,826
8690,1.11,Ideal,E,SI2,62.0,57.0,6.67,6.63,4.12,4196
22298,1.06,Very Good,F,SI2,61.8,56.4,6.51,6.56,4.04,5258
1097,1.0,Premium,D,VS1,59.7,60.0,6.45,6.42,3.84,8124
7138,1.01,Ideal,H,SI1,62.4,53.0,6.42,6.47,4.02,4559
14302,1.02,Very Good,D,IF,62.7,57.0,6.36,6.46,4.02,15306
21384,1.09,Premium,I,SI2,62.3,62.0,6.63,6.57,4.11,2708
24990,0.36,Ideal,I,IF,60.8,57.0,4.6,4.64,2.81,852
19128,0.55,Ideal,D,SI2,60.9,57.0,5.26,5.29,3.21,1363
1698,0.7,Very Good,E,SI1,63.0,55.0,5.61,5.66,3.55,2537
22227,1.55,Ideal,I,VS1,61.9,55.0,7.46,7.43,4.61,11067
16995,1.54,Premium,E,VS2,62.7,58.0,7.33,7.37,4.61,15178
191,0.32,Ideal,D,VS2,61.7,54.0,4.38,4.43,2.72,758
16807,1.07,Ideal,G,SI1,62.2,56.0,6.52,6.56,4.07,5551
15564,1.2,Very Good,E,SI2,61.4,58.0,6.81,6.88,4.2,6130
17139,0.71,Very Good,E,VVS2,61.5,61.0,5.7,5.75,3.52,3580
25314,1.25,Ideal,H,SI2,62.2,55.4,6.89,6.94,4.29,5932
20810,0.72,Ideal,J,SI1,62.3,56.0,5.75,5.78,3.59,1864
2319,0.36,Premium,D,SI2,63.0,59.0,4.52,4.49,2.84,643
19139,0.59,Premium,H,VS2,60.2,60.0,5.45,5.42,3.27,1590
5097,0.53,Premium,G,VS2,59.9,60.0,5.28,5.24,3.15,1435
20925,0.5,Premium,F,SI1,59.1,58.0,5.23,5.19,3.08,1286
7127,0.28,Very Good,F,VVS1,60.1,59.0,4.24,4.25,2.55,642
11248,0.4,Ideal,F,VS2,60.6,55.0,4.82,4.78,2.91,1080
20130,0.3,Ideal,H,VS2,62.6,55.0,4.28,4.31,2.69,491
14590,0.57,Premium,F,VS2,60.3,58.0,5.44,5.4,3.27,1847
16925,0.7,Ideal,G,SI1,61.9,56.0,5.66,5.71,3.52,2414
633,2.01,Premium,J,SI2,62.8,58.0,8.09,8.0,5.05,12407
11562,1.0,Premium,H,SI2,62.8,60.0,6.46,6.34,4.02,3080
1540,0.56,Ideal,H,VVS1,62.1,53.8,5.27,5.33,3.29,1961
8509,0.83,Ideal,H,SI1,62.5,55.0,6.04,6.0,3.76,2816
24636,1.5,Good,F,SI1,63.4,58.0,7.16,7.2,4.55,10766
18968,1.5,Premium,G,I1,60.4,55.0,7.4,7.32,4.45,4140
19092,2.02,Ideal,H,SI2,62.1,57.0,8.13,8.09,5.04,10826
16412,1.2,Premium,H,SI2,62.5,58.0,6.81,6.76,4.24,5376
738,0.31,Ideal,D,VVS2,60.9,57.0,4.38,4.42,2.68,777
18485,0.3,Premium,H,VVS1,61.1,61.0,4.3,4.27,2.62,819
10893,1.02,Fair,G,SI2,65.3,58.0,6.33,6.22,4.1,3787
20660,0.4,Very Good,E,VS2,61.2,60.0,4.79,4.68,2.9,912
25584,0.33,Ideal,E,VS2,61.1,56.0,4.48,4.45,2.73,928
16036,0.54,Ideal,H,VVS1,61.1,57.0,5.26,5.22,3.2,1944
7933,1.05,Very Good,G,IF,58.9,61.0,6.64,6.67,3.92,9013
13902,0.55,Ideal,G,VS2,60.1,55.0,5.33,5.37,3.22,1634
9288,0.51,Very Good,D,VS2,63.1,56.0,5.06,5.12,3.21,1658
2503,0.34,Ideal,H,VS2,61.7,57.0,4.48,4.46,2.76,689
4355,0.41,Ideal,D,SI1,61.7,54.0,4.79,4.78,2.95,1015
3142,0.6,Ideal,F,VVS2,60.8,57.0,5.44,5.49,3.32,2856
15449,0.32,Ideal,E,SI1,61.8,55.0,4.45,4.42,2.74,720
7692,0.28,Ideal,D,VVS2,61.1,55.0,4.23,4.28,2.6,827
18313,2.01,Premium,F,SI2,59.5,59.0,8.24,8.15,4.88,15841
7465,1.6,Ideal,F,VS2,60.1,57.0,7.65,7.59,4.58,13853
3959,0.9,Very Good,E,SI1,63.1,61.0,6.18,6.14,3.89,4092
4715,2.04,Ideal,J,SI1,61.7,57.0,8.11,8.17,5.02,14130
11252,0.6,Premium,E,SI1,60.8,58.0,5.46,5.5,3.33,1625
855,1.79,Ideal,J,VS2,61.8,56.0,7.74,7.85,4.82,10658
25310,0.74,Ideal,H,SI1,62.1,56.0,5.77,5.83,3.6,2870
14932,0.78,Ideal,E,SI1,61.6,56.0,5.94,6.0,3.68,3345
9156,0.51,Premium,D,SI1,62.7,59.0,5.08,5.06,3.18,1574
18623,0.32,Ideal,F,VVS1,62.5,53.0,4.4,4.43,2.76,854
8914,1.59,Premium,E,SI1,58.8,59.0,7.69,7.61,4.5,9705
10144,0.8,Ideal,D,SI2,61.9,54.0,5.95,6.0,3.7,3210
17632,1.05,Premium,E,IF,59.0,58.0,6.66,6.7,3.94,11838
20422,1.06,Very Good,F,IF,60.6,56.0,6.62,6.69,4.03,9433
13443,0.41,Premium,G,VS2,59.8,58.0,4.8,4.84,2.88,827
18977,1.51,Good,E,I1,63.6,60.0,7.3,7.26,4.63,5647
25274,1.0,Premium,H,VS2,63.0,59.0,6.43,6.34,4.02,4791
4098,1.02,Ideal,F,VS1,62.6,54.0,6.45,6.41,4.02,8157
25961,0.4,Premium,G,VS1,60.0,57.0,4.83,4.74,2.87,1035
9090,0.3,Ideal,F,VVS1,61.5,56.0,4.32,4.36,2.67,1041
19596,0.46,Ideal,E,VVS1,62.6,57.0,4.89,4.98,3.09,1586
5786,1.74,Premium,H,SI2,62.1,59.0,7.78,7.65,4.79,10270
503,0.3,Ideal,F,VS1,61.7,56.0,4.32,4.34,2.67,570
5232,0.3,Ideal,D,VS1,61.8,56.0,4.34,4.3,2.67,848
26330,2.01,Very Good,I,VS2,59.2,62.0,8.14,8.17,4.83,16626
15757,0.3,Very Good,H,SI1,58.7,63.0,4.32,4.37,2.55,393
14359,1.18,Ideal,H,SI2,62.2,56.0,6.74,6.76,4.2,5657
1661,1.03,Very Good,G,VS1,61.3,56.1,6.5,6.52,3.99,7511
1027,1.22,Premium,H,SI2,60.7,59.0,6.91,6.87,4.18,5671
3650,0.3,Ideal,G,VVS2,61.4,57.0,4.29,4.31,2.64,665
6606,0.28,Ideal,G,VS2,62.1,56.0,4.19,4.23,2.61,508
4402,0.41,Ideal,D,VS2,61.5,57.0,4.79,4.77,2.94,1076
15955,0.56,Ideal,I,SI1,61.3,56.0,5.28,5.31,3.25,1343
1378,0.34,Ideal,I,IF,61.9,55.0,4.5,4.52,2.79,695
9629,1.26,Very Good,G,SI1,63.3,58.0,6.88,6.84,4.34,7910
7275,0.41,Ideal,F,VVS2,61.2,56.0,4.78,4.8,2.93,1115
7526,0.31,Ideal,G,VVS1,61.7,57.0,4.38,4.34,2.69,1046
21268,1.55,Premium,J,VS1,62.6,59.0,7.4,7.35,4.62,8749
7922,0.31,Premium,E,VS2,60.8,58.0,4.35,4.37,2.65,680
2962,0.85,Ideal,H,SI2,61.8,54.0,6.07,6.1,3.76,2635
10563,1.5,Ideal,E,SI1,60.4,59.0,7.38,7.43,4.47,12265
3229,0.9,Premium,D,VS2,63.0,62.0,6.13,6.06,3.84,4586
12623,1.01,Premium,H,SI2,61.9,59.0,6.42,6.37,3.96,3790
22468,2.0,Very Good,F,SI1,57.9,60.0,8.28,8.34,4.81,18759
8184,1.27,Ideal,I,I1,62.3,56.0,6.91,6.86,4.29,3328
18929,0.54,Ideal,D,SI1,61.7,55.0,5.23,5.27,3.24,1650
5916,0.31,Ideal,G,IF,60.2,59.0,4.37,4.4,2.64,891
9934,0.56,Premium,F,I1,62.6,60.0,5.3,5.15,3.27,953
21859,1.22,Ideal,H,SI2,62.3,57.0,6.84,6.89,4.28,6398
26547,0.71,Premium,G,SI2,59.9,59.0,5.82,5.79,3.48,1808
9864,0.67,Ideal,H,SI1,62.1,54.0,5.61,5.66,3.5,1550
5998,1.03,Premium,E,VS1,61.5,58.0,6.55,6.43,3.99,7614
12025,0.71,Premium,F,SI2,59.6,59.0,5.79,5.75,3.44,2409
12355,0.34,Ideal,D,SI1,62.0,55.0,4.53,4.5,2.8,750
13739,0.73,Ideal,D,SI2,62.4,56.0,5.77,5.74,3.59,2707
11064,0.41,Very Good,E,VVS1,61.2,62.0,4.76,4.78,2.92,1184
24836,0.3,Ideal,G,VVS1,62.3,54.0,4.31,4.33,2.69,789
18263,0.71,Very Good,G,VS2,60.4,61.0,5.77,5.81,3.5,2492
2129,0.52,Ideal,G,VVS2,61.0,56.0,5.18,5.24,3.18,1911
2105,0.6,Premium,H,SI1,58.9,61.0,5.54,5.5,3.25,1341
354,0.7,Very Good,E,SI1,61.7,62.0,5.64,5.68,3.49,2569
12553,0.34,Ideal,G,IF,61.9,55.0,4.51,4.54,2.8,974
10741,0.61,Ideal,G,VVS2,60.1,57.0,5.52,5.54,3.32,2816
25083,0.46,Good,I,VVS1,63.5,57.0,4.85,4.91,3.1,1089
24860,1.03,Ideal,H,VS2,62.3,56.0,6.46,6.44,4.02,5364
22663,1.21,Very Good,F,SI2,62.7,57.0,6.74,6.81,4.25,5290
15348,0.35,Ideal,I,VS1,60.9,57.0,4.54,4.59,2.78,552
18903,0.94,Premium,G,SI1,61.9,57.0,6.29,6.24,3.88,4106
7584,0.36,Very Good,E,SI1,60.8,59.0,4.56,4.59,2.78,631
13889,0.73,Ideal,J,SI1,61.8,56.0,5.78,5.81,3.58,1877
14238,0.37,Ideal,E,VS2,,56.0,4.59,4.56,2.85,1041
10958,0.7,Good,D,SI2,58.3,60.0,5.81,5.89,3.41,2242
20757,2.0,Very Good,H,SI2,63.0,59.0,7.94,8.07,5.04,15694
3480,2.03,Very Good,J,SI2,60.9,60.0,8.1,8.21,4.97,11968
3194,0.54,Good,E,VVS2,57.5,61.0,5.47,5.39,3.12,2391
18137,0.34,Very Good,D,SI1,62.8,55.0,4.45,4.5,2.81,626
4303,0.7,Ideal,I,VS2,62.2,55.0,5.69,5.73,3.55,2154
24214,1.75,Very Good,D,SI1,61.4,60.0,7.76,7.8,4.78,15544
16021,1.1,Very Good,F,SI1,58.9,63.0,6.73,6.78,3.98,5769
1963,0.59,Good,D,SI1,63.7,56.0,5.32,5.35,3.4,1694
24240,1.22,Very Good,G,SI2,63.2,58.0,6.82,6.76,4.29,6409
8699,0.54,Very Good,E,VS2,,58.0,5.21,5.13,3.26,1760
2260,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,2821
16613,1.37,Ideal,F,VS1,59.6,57.0,7.28,7.22,4.32,11649
15026,0.99,Very Good,F,SI2,61.2,56.0,6.4,6.45,3.93,4852
25107,0.31,Ideal,D,VS2,61.8,55.0,4.37,4.33,2.69,942
19977,0.23,Good,E,VVS2,62.2,60.0,3.9,3.94,2.44,505
17183,0.42,Premium,G,VVS1,60.2,59.0,4.82,4.84,2.91,1179
18757,0.33,Ideal,G,VS2,61.3,57.0,4.45,4.49,2.74,598
866,1.03,Very Good,F,IF,62.8,57.0,6.4,6.47,4.04,10032
9830,0.56,Ideal,F,VVS2,61.9,56.0,5.28,5.32,3.28,2298
22656,0.5,Good,E,SI1,63.8,55.0,5.04,5.09,3.23,1316
10935,0.34,Ideal,H,VVS1,61.1,56.0,4.51,4.56,2.77,751
11758,1.2,Very Good,I,SI1,63.1,58.0,6.72,6.66,4.22,4838
10841,1.0,Premium,F,VS1,59.2,60.0,6.53,6.48,3.58,7056
1081,0.23,Very Good,E,VVS2,62.7,55.0,3.9,3.95,2.46,505
376,0.33,Very Good,F,VVS2,61.6,57.0,4.44,4.46,2.74,801
1158,0.42,Premium,E,VS1,62.2,59.0,4.79,4.76,2.97,1181
20518,0.3,Ideal,E,VS2,61.6,55.0,4.31,4.33,2.66,658
24505,1.14,Premium,G,SI2,60.9,56.0,6.8,6.73,4.12,5139
1776,0.81,Ideal,E,SI2,60.3,57.0,6.07,6.04,3.65,2864
21538,0.41,Ideal,I,VVS1,61.3,56.0,4.8,4.85,2.96,863
6519,1.77,Premium,G,SI2,62.7,59.0,7.67,7.66,4.8,9664
17333,0.79,Very Good,F,SI1,61.5,58.0,5.94,5.97,3.66,3047
17151,1.21,Ideal,H,SI2,62.6,56.0,6.84,6.77,4.26,5624
22720,0.27,Ideal,I,VS1,62.2,54.0,4.16,4.2,2.6,432
10108,0.9,Premium,H,SI1,62.0,55.0,6.21,6.17,3.84,3377
6624,1.09,Ideal,G,VS2,60.9,57.0,6.69,6.72,4.08,6617
21827,0.43,Ideal,E,VVS2,62.0,57.0,4.84,4.87,3.01,1245
12785,0.9,Very Good,E,SI2,59.9,57.0,6.25,6.34,3.77,4288
13586,0.34,Very Good,G,VS2,62.9,55.0,4.45,4.52,2.82,596
20060,1.24,Ideal,D,VVS2,62.6,55.0,6.89,6.94,4.33,13803
3945,1.57,Very Good,D,SI1,58.9,58.0,7.57,7.63,4.48,12697
23220,1.7,Ideal,I,VS1,63.0,55.0,7.75,7.54,4.76,12030
4939,0.5,Ideal,G,VS1,62.0,55.0,5.05,5.11,3.15,1624
11484,0.31,Ideal,D,VS2,62.5,56.0,4.32,4.29,2.69,942
2300,0.64,Good,F,SI1,57.9,64.0,5.76,5.65,3.3,1646
23080,0.3,Ideal,H,VVS1,61.9,57.0,4.3,4.33,2.67,665
10212,0.91,Premium,F,SI1,,59.0,6.21,6.17,3.82,4036
21482,0.48,Ideal,I,VS1,62.2,54.0,5.03,5.06,3.14,944
14439,2.22,Very Good,I,SI1,62.4,55.0,8.29,8.35,5.19,17160
2902,0.31,Ideal,D,SI1,61.3,56.0,4.36,4.41,2.69,565
19845,0.29,Very Good,E,VVS2,60.9,57.0,4.29,4.32,2.62,674
8458,0.32,Very Good,H,VS1,61.7,58.0,4.37,4.41,2.71,561
11268,1.23,Ideal,J,VS2,61.2,57.0,6.93,6.88,4.23,6015
6240,0.33,Ideal,E,VVS1,61.7,56.0,4.46,4.48,2.76,984
20543,0.32,Premium,H,SI2,61.8,55.0,4.42,4.35,2.71,517
16052,0.46,Ideal,I,VS1,62.2,54.0,4.95,4.99,3.09,906
20046,0.27,Very Good,G,VS1,58.8,57.0,4.25,4.36,2.53,399
3208,0.54,Ideal,E,SI1,61.5,57.0,5.25,5.22,3.22,1637
23976,1.2,Good,E,VS2,61.8,61.0,6.69,6.71,4.14,8563
20573,0.4,Good,F,SI1,63.1,58.0,4.66,4.69,2.95,687
5263,1.5,Ideal,D,SI2,63.0,56.0,7.3,7.25,4.58,10122
23279,0.32,Ideal,E,IF,61.9,55.0,4.38,4.41,2.72,1018
21187,0.4,Premium,F,VS1,61.5,59.0,4.76,4.71,2.91,1050
58,1.21,Ideal,I,VVS1,61.6,55.0,6.88,6.8,4.21,7086
3701,0.31,Very Good,I,SI1,63.3,53.0,4.32,4.3,2.73,523
22302,0.7,Good,E,VS1,59.4,61.0,5.79,5.83,3.45,3063
17949,0.54,Premium,H,VS2,61.9,55.0,5.25,5.22,3.24,1389
262,0.71,Premium,D,VS2,58.7,61.0,5.88,5.85,3.44,2968
22652,1.76,Ideal,G,VS1,62.8,55.0,7.74,7.7,4.85,18178
464,0.9,Very Good,H,VS2,62.6,59.0,6.07,6.16,3.83,5502
6483,0.53,Ideal,G,SI1,62.7,55.0,5.15,5.19,3.24,1308
10791,0.59,Very Good,E,VVS2,59.8,57.0,5.48,5.53,3.29,2214
26313,1.28,Ideal,G,VVS1,62.1,56.0,6.93,6.96,4.31,11147
4013,0.35,Ideal,E,VVS1,60.7,57.0,4.57,4.53,2.76,1116
8189,0.92,Very Good,H,SI2,62.8,59.0,6.14,6.16,3.86,3417
8011,1.5,Good,H,VS2,63.9,59.0,7.25,7.18,4.61,8165
13799,1.07,Ideal,H,SI1,61.5,54.0,6.64,6.6,4.07,3415
14074,0.31,Ideal,D,VS2,62.0,55.0,4.33,4.35,2.69,734
1998,1.0,Premium,H,SI2,59.4,60.0,6.55,6.49,3.87,3360
21630,0.42,Premium,F,VS2,61.7,59.0,4.82,4.75,2.95,945
3557,1.01,Premium,H,SI2,61.5,60.0,6.4,6.34,3.92,4242
22562,0.72,Ideal,I,VVS1,61.3,57.0,5.75,5.77,3.53,2654
26956,0.92,Good,E,SI1,63.3,57.0,6.17,6.22,3.92,3649
18540,0.31,Premium,E,VS2,61.7,58.0,4.34,4.31,2.67,872
2407,0.46,Very Good,D,VS2,61.2,57.0,4.96,5.0,3.05,1321
14272,0.3,Ideal,F,IF,62.0,56.0,4.34,4.3,2.68,1013
22584,0.33,Ideal,F,IF,61.2,56.0,4.47,4.49,2.74,1240
16459,0.54,Ideal,E,VS2,61.9,57.0,5.23,5.2,3.23,1847
6025,2.14,Very Good,D,SI2,60.3,60.0,8.31,8.43,5.05,18526
7174,0.74,Very Good,E,VVS1,63.5,58.0,5.78,5.72,3.65,3993
23988,0.41,Premium,F,VVS1,61.3,59.0,4.73,4.79,2.92,1295
21954,1.37,Ideal,G,IF,62.3,54.0,7.11,7.15,4.43,13439
19219,0.91,Very Good,J,I1,63.1,57.0,6.12,6.06,3.84,2048
12078,1.01,Premium,G,SI1,62.2,58.0,6.42,6.4,3.99,5006
6553,0.75,Premium,I,SI2,61.1,57.0,5.88,5.84,3.58,2070
11672,0.72,Premium,D,SI1,62.6,54.0,5.78,5.72,3.6,3048
6743,2.09,Premium,F,SI2,61.2,57.0,8.26,8.21,5.04,12377
21736,0.3,Ideal,G,IF,61.0,57.0,4.31,4.34,2.64,863
24399,0.55,Ideal,G,IF,61.1,57.0,5.26,5.31,3.23,2383
19554,0.7,Very Good,I,VS1,61.9,58.0,5.7,5.73,3.54,2304
19938,0.71,Ideal,I,SI1,61.4,56.0,5.73,5.77,3.53,2376
12541,0.71,Very Good,H,SI1,62.9,58.0,5.62,5.66,3.55,2246
18813,0.32,Ideal,G,SI2,62.5,57.0,4.35,4.38,2.73,421
20811,1.11,Premium,H,SI1,62.5,58.0,6.64,6.61,4.14,5433
15453,0.55,Ideal,E,SI1,61.6,56.0,5.26,5.28,3.25,1621
7843,1.58,Fair,H,SI1,64.7,58.0,7.28,7.22,4.69,7333
26700,0.32,Very Good,D,VVS1,61.9,54.0,4.42,4.46,2.75,983
18343,0.51,Very Good,E,VS1,60.4,59.0,5.16,5.2,3.13,1697
6199,2.02,Ideal,J,VS2,61.8,57.0,8.11,8.14,5.02,14766
4399,1.25,Premium,I,SI1,62.5,59.0,6.89,6.81,4.28,5250
5452,0.32,Ideal,I,VS2,62.5,55.0,4.4,4.37,2.74,576
22162,0.33,Premium,J,VS1,61.5,61.0,4.46,4.39,2.72,557
23724,0.3,Very Good,F,VS2,61.4,55.0,4.32,4.37,2.67,524
14084,1.01,Good,E,SI2,63.7,58.0,6.36,6.32,4.04,4751
24597,0.53,Premium,G,VS2,61.2,57.0,5.26,5.19,3.2,1607
25047,1.02,Very Good,G,VS2,63.4,59.0,6.32,6.3,4.0,6169
11186,0.56,Ideal,I,SI1,61.8,54.0,5.28,5.31,3.27,1212
827,0.31,Premium,D,SI1,60.9,60.0,4.38,4.39,2.67,571
21772,0.32,Premium,G,VS2,61.1,58.0,4.42,4.45,2.71,561
22941,0.31,Premium,I,VVS2,61.7,58.0,4.4,4.38,2.71,698
8258,0.32,Ideal,D,SI1,60.9,55.0,4.45,4.48,2.72,715
16871,0.43,Very Good,E,SI1,62.9,56.0,4.8,4.83,3.03,792
1023,0.34,Ideal,E,VS2,59.8,56.0,4.55,4.54,2.72,816
22735,1.24,Premium,I,VS2,60.1,59.0,7.02,6.95,4.2,5889
16651,1.01,Premium,E,SI2,,60.0,6.49,6.46,3.91,4878
11508,1.4,Premium,J,SI1,62.9,59.0,7.16,7.07,4.48,4939
9285,0.3,Ideal,I,SI1,61.9,57.0,4.28,4.31,2.66,422
5895,1.76,Premium,D,SI1,61.0,60.0,7.76,7.68,4.77,12063
19382,0.31,Premium,H,VVS1,63.0,58.0,4.37,4.33,2.74,907
4140,0.51,Ideal,I,VVS2,60.6,56.0,5.18,5.22,3.15,1575
14642,0.54,Very Good,E,VS2,60.7,56.0,5.29,5.32,3.22,1637
11178,0.41,Ideal,F,VVS2,61.7,57.0,4.8,4.73,2.94,1192
17407,0.42,Good,G,VVS1,63.6,55.0,4.75,4.78,3.03,1179
2606,0.77,Premium,I,VS1,62.6,55.0,5.9,5.85,3.68,2524
6734,1.04,Ideal,H,SI1,62.7,54.0,6.51,6.47,4.07,4515
6493,0.33,Ideal,E,VVS1,61.6,55.0,4.44,4.46,2.74,1130
15408,1.5,Good,J,VS1,,61.0,7.27,7.3,4.42,8347
16073,1.06,Ideal,F,I1,62.1,55.0,6.57,6.54,4.07,3609
8586,0.72,Good,G,VS2,63.4,53.0,5.72,5.79,3.64,2311
25777,0.5,Good,D,VS1,64.2,55.0,5.01,5.08,3.24,1701
5822,0.71,Good,F,SI2,64.1,60.0,0.0,0.0,0.0,2130
18782,0.26,Very Good,H,SI1,61.9,55.0,4.07,4.11,2.53,337
24808,0.51,Ideal,F,VVS1,62.0,57.0,5.15,5.11,3.18,2812
10711,1.16,Premium,I,SI2,62.1,58.0,6.78,6.71,4.19,4326
8391,0.3,Ideal,D,VVS1,62.1,56.0,4.31,4.32,2.68,853
3828,0.25,Ideal,G,VS1,62.3,54.0,4.05,4.11,2.54,438
120,2.02,Very Good,J,SI2,62.4,55.0,8.05,8.11,5.04,11757
9690,0.23,Very Good,F,VVS2,61.4,56.0,3.94,3.97,2.43,583
23351,1.1,Very Good,F,I1,59.8,61.0,6.65,6.7,3.99,3678
20263,0.7,Very Good,H,VS1,61.5,58.0,5.66,5.72,3.5,2394
14824,0.39,Premium,G,VS1,62.4,57.0,4.68,4.62,2.9,1097
8607,1.0,Ideal,D,IF,60.7,57.0,6.44,6.48,3.92,16469
4670,0.57,Very Good,G,VS1,59.9,57.0,5.38,5.47,3.25,1934
16496,1.01,Very Good,H,SI1,62.1,60.0,6.4,6.44,3.99,4432
16765,0.5,Ideal,E,VS2,62.1,55.0,5.11,5.13,3.18,1554
23265,0.4,Ideal,G,VS1,62.3,57.0,4.73,4.68,2.93,1050
25182,1.13,Very Good,J,SI1,63.5,59.0,6.62,6.55,4.18,4385
3934,0.3,Very Good,D,SI1,62.2,58.0,4.28,4.31,2.67,552
25492,0.9,Very Good,H,VS1,62.5,56.0,6.13,6.19,3.85,4021
23305,0.31,Ideal,G,IF,61.5,54.0,4.4,4.41,2.71,871
12600,0.55,Premium,I,VVS1,61.3,59.0,5.3,5.27,3.24,1712
24943,0.34,Ideal,G,VVS2,62.1,55.0,4.44,4.48,2.77,775
19160,0.51,Premium,F,VS2,62.4,58.0,5.13,5.1,3.19,1574
14677,0.61,Ideal,D,SI2,59.9,57.0,5.55,5.53,3.32,1690
5681,0.24,Very Good,D,VVS2,58.7,61.0,4.04,4.07,2.38,485
6182,0.72,Very Good,J,VVS1,60.1,58.0,5.8,5.84,3.5,2208
16631,2.02,Fair,G,I1,65.6,57.0,7.87,7.8,5.15,6346
15081,3.51,Premium,J,VS2,62.5,59.0,9.66,9.63,6.03,18701
25174,1.7,Premium,E,SI1,58.2,62.0,7.86,7.81,4.56,10860
18406,0.57,Ideal,E,VS2,62.1,55.0,5.33,5.37,3.32,1654
23648,0.55,Premium,F,SI1,60.7,57.0,5.3,5.27,3.21,1415
1078,2.06,Ideal,I,VS2,59.2,57.0,8.39,8.29,4.94,15691
8370,0.71,Premium,D,SI1,60.9,59.0,5.72,5.71,3.48,2743
13151,0.65,Ideal,F,VS1,62.2,57.0,5.6,5.53,3.46,2340
8102,0.56,Ideal,D,VS2,61.9,57.0,5.3,5.26,3.27,2066
8135,1.4,Premium,E,SI2,62.4,57.0,7.17,7.12,4.46,6147
14980,1.14,Very Good,G,VS2,63.2,56.0,6.67,6.63,4.2,6435
2974,0.31,Ideal,D,VS1,60.5,55.0,4.39,4.43,2.67,683
15012,0.38,Ideal,F,IF,60.7,57.0,4.69,4.73,2.86,1212
24027,0.9,Good,E,SI1,64.3,62.0,6.0,6.07,3.88,3400
24902,0.35,Ideal,E,VS2,62.5,55.0,4.52,4.5,2.82,984
5807,0.3,Ideal,D,VVS2,61.5,55.0,4.34,4.38,2.68,1041
418,0.3,Premium,G,VS2,61.6,60.0,4.33,4.28,2.65,675
9097,1.5,Very Good,H,VVS1,60.9,61.0,7.36,7.39,4.49,11688
235,0.71,Good,E,SI2,58.8,63.0,5.75,5.88,3.42,2120
3358,0.54,Ideal,D,SI1,60.7,56.0,5.27,5.3,3.21,1662
6615,0.34,Very Good,G,IF,59.4,56.0,4.59,4.63,2.74,917
13690,0.9,Good,F,SI2,63.2,57.0,6.09,6.15,3.87,3267
9280,1.13,Ideal,D,SI2,60.1,55.0,6.79,6.85,4.1,5412
21005,0.51,Ideal,E,VS2,61.9,56.0,5.12,5.16,3.18,1656
17238,1.33,Ideal,G,VS1,59.9,57.3,7.16,7.21,4.3,10732
16931,1.16,Good,F,SI2,63.7,63.0,6.55,6.63,4.2,4395
23390,1.0,Good,G,VS2,63.7,59.0,6.38,6.33,4.05,5645
14875,1.29,Ideal,H,SI1,62.6,56.0,6.96,6.93,4.35,6424
725,1.15,Premium,G,SI1,62.6,58.0,6.71,6.65,4.18,5851
2391,0.41,Ideal,G,VVS1,60.2,57.0,4.8,4.83,2.9,1076
202,0.9,Very Good,J,SI1,63.6,57.0,6.07,6.1,3.87,3225
19416,1.09,Good,F,SI2,63.2,58.0,6.49,6.54,4.12,4766
18197,0.94,Premium,D,VS1,62.3,58.0,6.34,6.28,3.93,5980
4804,1.01,Ideal,G,VS2,61.9,56.0,6.4,6.44,3.97,7179
927,0.6,Ideal,H,VS1,61.6,56.0,5.4,5.42,3.33,1820
